hour,Technology,value
5588,demand,4798.7605561274795
5589,demand,4443.164897191455
5590,demand,4002.3956204543456
5591,demand,3719.305017987504
5592,demand,3464.8076267069546
5593,demand,3318.7281788298237
5594,demand,3257.948541531874
5595,demand,3257.97124093862
5596,demand,3411.664348849074
5597,demand,3874.7287500679677
5598,demand,4785.547910163398
5599,demand,5263.49693974218
5600,demand,5447.543783295453
5601,demand,5439.9234588639865
5602,demand,5252.103606477943
5603,demand,5074.532939992205
5604,demand,5011.300104321657
5605,demand,4915.286112004875
5606,demand,4785.49397485818
5607,demand,4769.451193531353
5608,demand,4926.085994221532
5609,demand,4845.595111907636
5610,demand,4728.178345207309
5611,demand,4747.767422108644
5612,demand,4781.896954295082
5613,demand,4391.668291841439
5614,demand,3940.1313748616103
5615,demand,3660.0922199389033
5616,demand,3413.792561588503
5617,demand,3308.0149608003558
5618,demand,3245.424403585004
5619,demand,3251.786629600564
5620,demand,3413.755701698803
5621,demand,3889.809274600927
5622,demand,4790.4089841108325
5623,demand,5266.770304741434
5624,demand,5476.228377737144
5625,demand,5480.609242780634
5626,demand,5277.256682300479
5627,demand,5033.094253422923
5628,demand,4961.623335164657
5629,demand,4847.156514721769
5630,demand,4683.034813167815
5631,demand,4674.6654737881
5632,demand,4837.4455320717
5633,demand,4757.983222700413
5634,demand,4646.206125825322
5635,demand,4668.612441010861
5636,demand,4743.740433039068
5637,demand,4352.3614890175195
5638,demand,3893.202121839903
5639,demand,3596.673652024355
5640,demand,3338.4864967548474
5641,demand,3267.004239465375
5642,demand,3188.900342624016
5643,demand,3185.915508986763
5644,demand,3332.584039510485
5645,demand,3777.808937716014
5646,demand,4696.969128241439
5647,demand,5181.710366505667
5648,demand,5372.865762916078
5649,demand,5337.2987448435015
5650,demand,5107.376071407892
5651,demand,4839.15442208077
5652,demand,4674.384665067715
5653,demand,4476.837126782048
5654,demand,4321.870993283486
5655,demand,4339.919172709925
5656,demand,4513.039371862239
5657,demand,4482.636382697006
5658,demand,4399.698277849182
5659,demand,4391.215934396008
5660,demand,4468.708617637018
5661,demand,4133.328495620013
5662,demand,3761.3367486112147
5663,demand,3514.436638998162
5664,demand,3244.168247419364
5665,demand,3116.2242115557046
5666,demand,3013.1106766234943
5667,demand,2961.8684187213303
5668,demand,2986.679964659093
5669,demand,3107.0647694118043
5670,demand,3578.256741879147
5671,demand,3937.2514893536463
5672,demand,4261.6274754700935
5673,demand,4361.275857433631
5674,demand,4192.9445105518935
5675,demand,4011.391441656806
5676,demand,3931.9770297234827
5677,demand,3817.762771416446
5678,demand,3771.687072473098
5679,demand,3871.0541461434022
5680,demand,4082.552848240208
5681,demand,4110.437656564616
5682,demand,4069.019155713626
5683,demand,4102.394073060028
5684,demand,4222.576448664406
5685,demand,3938.596057729421
5686,demand,3623.8206901794747
5687,demand,3416.700574697481
5688,demand,3166.450033971451
5689,demand,3054.746973221947
5690,demand,2947.02336161771
5691,demand,2893.3708189099543
5692,demand,2912.357194727345
5693,demand,3018.4079849112322
5694,demand,3478.061162442789
5695,demand,3799.39754653928
5696,demand,4125.276670504926
5697,demand,4227.087539760334
5698,demand,4081.507102804263
5699,demand,3944.391216426357
5700,demand,3899.981716698128
5701,demand,3798.624753810926
5702,demand,3772.870097190942
5703,demand,3882.390127910551
5704,demand,4129.56736119071
5705,demand,4190.397336450588
5706,demand,4179.10593510043
5707,demand,4251.88095684597
5708,demand,4358.0171009600635
5709,demand,4035.319460743331
5710,demand,3666.452419852325
5711,demand,3452.0290517364174
5712,demand,3232.6827448776507
5713,demand,3167.347887633415
5714,demand,3090.3075263364863
5715,demand,3071.572553533082
5716,demand,3226.274306525076
5717,demand,3679.621202381356
5718,demand,4584.765855011315
5719,demand,5111.972817676428
5720,demand,5344.705177018115
5721,demand,5354.441990186288
5722,demand,5188.425882610946
5723,demand,5004.751056367522
5724,demand,4933.255413353754
5725,demand,4815.47335473874
5726,demand,4690.477126946096
5727,demand,4681.34717469322
5728,demand,4852.5410762778465
5729,demand,4819.143937925137
5730,demand,4724.811620078856
5731,demand,4759.370357772614
5732,demand,4799.009143793433
5733,demand,4409.337939239237
5734,demand,3976.6389496367947
5735,demand,3685.105241255479
5736,demand,3436.9665138735063
5737,demand,3344.8119864242763
5738,demand,3261.269391193021
5739,demand,3260.027339915212
5740,demand,3417.136496111557
5741,demand,3877.3798493729873
5742,demand,4770.137695389409
5743,demand,5223.512595876877
5744,demand,5394.72879831084
5745,demand,5398.544061376819
5746,demand,5203.012757541128
5747,demand,5001.13433888828
5748,demand,4948.301362537736
5749,demand,4838.755274485414
5750,demand,4703.376593382846
5751,demand,4687.328442668032
5752,demand,4838.4214362194525
5753,demand,4800.545654054353
5754,demand,4707.147539546094
5755,demand,4744.615253148981
5756,demand,4793.589774226174
5757,demand,4414.5542658788545
5758,demand,3986.420649419585
5759,demand,3702.413006104789
5760,demand,3454.295290253018
5761,demand,3379.0476329145113
5762,demand,3297.196095613788
5763,demand,3283.497165670788
5764,demand,3440.0106003902392
5765,demand,3881.590499770636
5766,demand,4796.902499892056
5767,demand,5259.592687412388
5768,demand,5459.07536930975
5769,demand,5491.654704801069
5770,demand,5291.1366672215045
5771,demand,5045.319545327075
5772,demand,4974.599321962169
5773,demand,4872.874351276939
5774,demand,4740.327271946375
5775,demand,4701.030626351264
5776,demand,4865.425307181965
5777,demand,4795.228211364734
5778,demand,4688.839254214297
5779,demand,4735.410939011939
5780,demand,4754.412468958308
5781,demand,4346.011687505024
5782,demand,3894.4190435468
5783,demand,3581.26721581572
5784,demand,3301.025402970662
5785,demand,3301.62100023259
5786,demand,3226.784277979888
5787,demand,3222.041670685864
5788,demand,3382.095706968322
5789,demand,3816.702435987186
5790,demand,4759.972271554756
5791,demand,5215.745599779718
5792,demand,5422.747512586621
5793,demand,5416.342408934985
5794,demand,5232.225187940857
5795,demand,5048.538424042522
5796,demand,4990.748406612838
5797,demand,4882.738387928635
5798,demand,4747.3701747501345
5799,demand,4714.682262339156
5800,demand,4871.132663504751
5801,demand,4797.308702635538
5802,demand,4698.446501359009
5803,demand,4753.774084146242
5804,demand,4761.335067256655
5805,demand,4358.761691939659
5806,demand,3916.749772931714
5807,demand,3629.9938914258
5808,demand,3381.092075899508
5809,demand,3274.488707342337
5810,demand,3197.559424596921
5811,demand,3191.797443396514
5812,demand,3349.7887099308873
5813,demand,3772.324902945361
5814,demand,4695.360770936951
5815,demand,5148.014374581139
5816,demand,5353.724776248879
5817,demand,5334.846844020004
5818,demand,5120.6338605469955
5819,demand,4877.467412383736
5820,demand,4717.090746590372
5821,demand,4526.91517009104
5822,demand,4382.179480531847
5823,demand,4408.020099131687
5824,demand,4587.306472211336
5825,demand,4556.826838001083
5826,demand,4476.250489209598
5827,demand,4501.178468907787
5828,demand,4526.491394543392
5829,demand,4195.656277813533
5830,demand,3849.952242690989
5831,demand,3621.870074839927
5832,demand,3381.504253219584
5833,demand,3274.7455119477763
5834,demand,3152.210106302905
5835,demand,3062.3897272739814
5836,demand,3083.3196766489637
5837,demand,3309.572063909744
5838,demand,3726.1348609594843
5839,demand,4038.9520389611407
5840,demand,4329.386163539567
5841,demand,4435.135694910691
5842,demand,4258.230185856264
5843,demand,4078.817199014214
5844,demand,3983.328929956452
5845,demand,3867.631621183861
5846,demand,3813.6739208380377
5847,demand,3905.711598091886
5848,demand,4157.662001727239
5849,demand,4128.882793303623
5850,demand,4073.94586002424
5851,demand,4180.627328703281
5852,demand,4170.800714189962
5853,demand,3862.112325127987
5854,demand,3564.679387643655
5855,demand,3382.288547306352
5856,demand,3150.351584959075
5857,demand,3209.9931332032756
5858,demand,3127.6579827558908
5859,demand,3075.133610057323
5860,demand,3110.137850323952
5861,demand,3313.840420007152
5862,demand,3739.605893005198
5863,demand,4009.165857509609
5864,demand,4329.652664231522
5865,demand,4418.393848194471
5866,demand,4252.076375971614
5867,demand,4089.522333214143
5868,demand,4017.350157002171
5869,demand,3927.374119139282
5870,demand,3894.7733188174043
5871,demand,3979.4903451664577
5872,demand,4269.099332957738
5873,demand,4270.202888639268
5874,demand,4261.859562290196
5875,demand,4432.107145527942
5876,demand,4436.624839805373
5877,demand,4091.5271587180277
5878,demand,3741.54210565539
5879,demand,3548.4685652009803
5880,demand,3349.250849518096
5881,demand,3276.598501835034
5882,demand,3252.366062916233
5883,demand,3275.685741949842
5884,demand,3466.223468409793
5885,demand,4024.677612036439
5886,demand,4927.950837013468
5887,demand,5392.898970934989
5888,demand,5628.8556141831505
5889,demand,5599.8546971134
5890,demand,5352.531956546978
5891,demand,5114.198146709989
5892,demand,5013.664470975309
5893,demand,4897.183108928181
5894,demand,4757.297165519711
5895,demand,4760.455452297353
5896,demand,4950.7148579125405
5897,demand,4875.43579365223
5898,demand,4789.383705493539
5899,demand,4882.757867289732
5900,demand,4810.501093326802
5901,demand,4389.401495187627
5902,demand,3946.1313425001217
5903,demand,3690.88488660586
5904,demand,3451.589311547415
5905,demand,3360.416515316715
5906,demand,3292.8079398309856
5907,demand,3290.5174559650222
5908,demand,3464.902726732842
5909,demand,4029.702861900043
5910,demand,4917.090243018769
5911,demand,5375.129044831209
5912,demand,5566.375896061127
5913,demand,5573.492327177667
5914,demand,5365.909571118433
5915,demand,5173.136392606508
5916,demand,5125.417461950363
5917,demand,5045.335055084488
5918,demand,4936.257591933609
5919,demand,4991.065468342279
5920,demand,5227.335810324103
5921,demand,5128.01877016219
5922,demand,5037.9878552003065
5923,demand,5002.502374931755
5924,demand,4823.872484972833
5925,demand,4422.625282817399
5926,demand,3994.330810189648
5927,demand,3724.2151860410686
5928,demand,3481.7466329414256
5929,demand,3483.4851430589447
5930,demand,3421.272060334712
5931,demand,3421.632248803455
5932,demand,3605.170524413928
5933,demand,4161.301426532555
5934,demand,5049.858898852223
5935,demand,5508.954343114751
5936,demand,5706.605718136399
5937,demand,5676.342783591202
5938,demand,5446.86650424983
5939,demand,5243.6140463818565
5940,demand,5206.429277244086
5941,demand,5126.030835100274
5942,demand,4997.984731112993
5943,demand,5021.474172621025
5944,demand,5223.83536436968
5945,demand,5145.592059819715
5946,demand,5059.385554604459
5947,demand,5184.034753925872
5948,demand,5099.120047901078
5949,demand,4676.361769909614
5950,demand,4214.468194793103
5951,demand,3958.400951457559
5952,demand,3686.862917491714
5953,demand,3591.675513309993
5954,demand,3502.7142203117564
5955,demand,3476.275392560686
5956,demand,3650.029893589765
5957,demand,4209.052536734747
5958,demand,5122.627678910883
5959,demand,5586.280407925173
5960,demand,5773.317378016909
5961,demand,5768.273027414585
5962,demand,5560.559326234369
5963,demand,5299.926643833056
5964,demand,5217.946531877821
5965,demand,5136.159913730695
5966,demand,5012.140840659731
5967,demand,5031.546343988816
5968,demand,5252.353466874258
5969,demand,5207.1143506659555
5970,demand,5189.573358365564
5971,demand,5179.911266824383
5972,demand,5000.302704920341
5973,demand,4585.582971972418
5974,demand,4142.3681079407725
5975,demand,3871.894790973507
5976,demand,3608.7298701891887
5977,demand,3494.149427499456
5978,demand,3426.587456529484
5979,demand,3418.805784727514
5980,demand,3591.9356233623876
5981,demand,4133.453099570109
5982,demand,5022.926446175086
5983,demand,5461.973472956961
5984,demand,5633.152487414641
5985,demand,5566.385842794206
5986,demand,5301.992305616356
5987,demand,5021.444369131961
5988,demand,4839.440177438813
5989,demand,4628.8732599766045
5990,demand,4477.489423836131
5991,demand,4503.48082143017
5992,demand,4720.509794295461
5993,demand,4655.5619197304895
5994,demand,4620.763810442189
5995,demand,4725.780903252091
5996,demand,4626.916369034818
5997,demand,4267.38252452095
5998,demand,3907.700501089971
5999,demand,3678.1932411208327
6000,demand,3422.28569845219
6001,demand,3342.067852259087
6002,demand,3265.726075381308
6003,demand,3224.271004075647
6004,demand,3283.7135663926583
6005,demand,3518.110219757824
6006,demand,4024.9085504434033
6007,demand,4317.391531115919
6008,demand,4619.862852737986
6009,demand,4665.084938124413
6010,demand,4420.798277489306
6011,demand,4184.860954312001
6012,demand,4080.675093120023
6013,demand,3953.018072995783
6014,demand,3892.7789249524885
6015,demand,4001.244309088778
6016,demand,4267.410476531722
6017,demand,4252.265138062721
6018,demand,4267.870718909717
6019,demand,4467.52118301099
6020,demand,4406.054300036103
6021,demand,4089.931243372129
6022,demand,3768.0956724842517
6023,demand,3576.4295738738983
6024,demand,3335.9583455741904
6025,demand,3244.942064108574
6026,demand,3162.766756742941
6027,demand,3110.8735474526193
6028,demand,3174.345826586241
6029,demand,3400.980527717289
6030,demand,3888.2759703161228
6031,demand,4170.81048944107
6032,demand,4469.226713953562
6033,demand,4539.700799164746
6034,demand,4348.649044327611
6035,demand,4135.92304818706
6036,demand,4106.809044718601
6037,demand,4030.3278020509338
6038,demand,4010.2512136781033
6039,demand,4159.062359652549
6040,demand,4498.847726514361
6041,demand,4534.066118211631
6042,demand,4588.566412620698
6043,demand,4645.311349778142
6044,demand,4504.716597946568
6045,demand,4147.04752712912
6046,demand,3767.7639902665223
6047,demand,3558.215103561991
6048,demand,3346.4702182179317
6049,demand,3267.251068404864
6050,demand,3215.34213181655
6051,demand,3225.04721091368
6052,demand,3426.198735644747
6053,demand,4002.473563698277
6054,demand,4919.79385554641
6055,demand,5402.941149609689
6056,demand,5657.486344977732
6057,demand,5698.359355488158
6058,demand,5517.465272780248
6059,demand,5290.766218769402
6060,demand,5228.722954956782
6061,demand,5102.713676503205
6062,demand,4986.800750651825
6063,demand,4993.439471593024
6064,demand,5223.549241022134
6065,demand,5195.12493123985
6066,demand,5132.683033329471
6067,demand,5141.223323796787
6068,demand,4932.646262136998
6069,demand,4502.2162029358315
6070,demand,4038.915289158846
6071,demand,3790.416162827939
6072,demand,3544.860527270275
6073,demand,3486.614926904842
6074,demand,3422.348819964936
6075,demand,3425.6223524661227
6076,demand,3610.601698286016
6077,demand,4177.196271062853
6078,demand,5102.407362244053
6079,demand,5552.827388517848
6080,demand,5737.305502777547
6081,demand,5719.558972547352
6082,demand,5546.374593363621
6083,demand,5367.9689831201395
6084,demand,5347.252620213406
6085,demand,5271.412190548038
6086,demand,5236.0510513578265
6087,demand,5319.462808030579
6088,demand,5554.093884776714
6089,demand,5435.988987132908
6090,demand,5296.376659663885
6091,demand,5211.536161307932
6092,demand,4996.015935522573
6093,demand,4563.418054457219
6094,demand,4102.341790223603
6095,demand,3810.365971294135
6096,demand,3554.8313572821
6097,demand,3455.667566475041
6098,demand,3386.387599603663
